,date,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd_mode
1757,2014-10-07,Huairou,83.0417,107.0417,7.6667,34.5417,808.3333,59.1667,13.1542,1010.925,7.3458,0.0,1.3,WNW
1758,2014-10-08,Changping,246.5417,246.5417,10.4583,54.7917,1650.0,63.875,15.2042,1010.1292,10.0667,0.0,1.2417,NNW
1759,2014-10-08,Dongsi,257.6875,315.2083,14.3333,133.1667,2695.8333,14.9167,14.6708,1014.9667,12.2292,0.0417,0.9625,ENE
1760,2014-10-08,Huairou,207.0,207.75,8.75,39.9583,1545.8333,66.25,14.0375,1010.2625,10.7833,0.0,1.0125,ESE
1761,2014-10-09,Changping,356.875,356.875,4.25,59.8542,1910.4167,47.5833,16.2083,1010.6833,12.5583,0.0,1.075,NNW
1762,2014-10-09,Dongsi,317.3542,361.3542,8.6875,125.6042,2687.5,24.7292,15.5542,1015.4833,13.4375,0.0,0.6542,E
1763,2014-10-09,Huairou,270.5,270.5,4.4375,31.7917,1766.6667,67.8333,15.2708,1010.7917,12.6,0.0,1.0208,WNW
1764,2014-10-10,Changping,344.0417,344.0417,9.9167,62.7917,2112.5,56.4583,16.9667,1012.8708,13.5667,0.0,1.025,E
1765,2014-10-10,Dongsi,262.5833,275.2083,21.4167,94.2917,2425.0,55.7917,16.4667,1017.6875,13.9958,0.0,0.8375,E
1766,2014-10-10,Huairou,258.9167,258.9583,10.4167,38.2917,2320.8333,69.6667,16.2042,1013.0708,13.7333,0.0,1.0375,WNW
1767,2014-10-11,Changping,219.125,219.125,5.875,45.4167,1966.6667,46.2917,16.375,1013.6,11.5292,0.0,1.6375,NW
1768,2014-10-11,Dongsi,157.25,158.25,10.0417,64.5417,1687.5,46.5417,16.725,1018.05,12.0,0.0,1.8375,ESE
1769,2014-10-11,Huairou,186.7083,186.7917,4.875,30.2917,2158.3333,61.7083,16.7917,1013.4042,12.2,0.0,1.3,SSW
1770,2014-10-12,Changping,5.625,5.625,3.2917,17.7083,291.6667,46.9167,15.1625,1021.85,-4.2083,0.0,3.0208,NNW
1771,2014-10-12,Dongsi,3.0,4.8333,3.0833,24.9167,287.5,41.625,14.9292,1026.4042,-0.4167,0.0,1.7958,N
1772,2014-10-12,Huairou,5.5833,5.5833,2.0,9.5833,233.3333,58.6667,14.9875,1021.6667,-4.5458,0.0,3.1167,NNE
1773,2014-10-13,Changping,12.4167,12.4167,5.5,25.1667,345.8333,40.7917,11.8083,1017.8167,-6.3458,0.0,1.7292,NNW
1774,2014-10-13,Dongsi,11.0208,39.0833,4.125,31.8333,358.3333,37.2083,11.125,1022.7375,-4.6125,0.0,1.4,WSW
1775,2014-10-13,Huairou,7.1667,7.1667,2.0833,13.4583,254.1667,50.7917,10.2667,1017.8458,-5.6458,0.0,1.7708,NE
1776,2014-10-14,Changping,35.875,60.9583,5.0,48.75,641.6667,30.2083,12.3583,1009.7125,0.6917,0.0,1.4958,NNW
1777,2014-10-14,Dongsi,40.9583,90.9583,9.125,61.9167,758.3333,26.5833,13.0542,1014.7458,1.1708,0.0,1.7542,SW
1778,2014-10-14,Huairou,23.25,49.5417,4.7083,34.0833,520.8333,36.625,10.3958,1009.9375,1.5542,0.0,1.3833,WNW
1779,2014-10-15,Changping,25.375,81.1667,2.5,28.5417,475.0,44.375,14.1542,1006.8375,-3.5833,0.0,3.0083,WNW
1780,2014-10-15,Dongsi,48.0417,120.5417,6.1667,48.0,670.8333,32.5833,14.1792,1011.7208,-0.9167,0.0,2.8,WNW
1781,2014-10-15,Huairou,24.625,48.625,3.1667,20.5,454.1667,48.7083,12.5375,1006.725,-2.475,0.0,2.575,WNW
1782,2014-10-16,Changping,27.25,73.9583,6.7083,42.4167,554.1667,36.8333,13.0792,1011.4958,-2.9417,0.0,1.4667,N
1783,2014-10-16,Dongsi,28.7083,92.1667,7.5417,53.9167,687.5,34.6667,12.8708,1016.5208,-1.1375,0.0,2.1125,SW
1784,2014-10-16,Huairou,24.7917,66.0417,5.2083,36.5,512.5,37.9583,11.2042,1011.8083,-1.0375,0.0,1.675,WNW
1785,2014-10-17,Changping,79.5833,150.9167,8.9167,86.6667,1079.1667,28.2917,14.2667,1006.975,2.375,0.0,1.2917,NNW
1786,2014-10-17,Dongsi,100.0833,198.5,13.5833,113.2083,1404.1667,25.9167,13.4792,1011.8542,4.6542,0.0,0.8083,ENE
1787,2014-10-17,Huairou,68.4583,130.2083,8.6667,56.2083,816.6667,40.4167,12.5083,1007.15,3.4583,0.0,1.3208,WNW
1788,2014-10-18,Changping,108.9583,167.8333,11.625,81.7083,1345.8333,49.9167,16.0,1007.3833,4.6292,0.0,1.2625,E
1789,2014-10-18,Dongsi,171.7083,272.5,28.7917,138.5833,2412.5,41.4167,14.9958,1012.2208,8.5333,0.0,1.0333,ESE
1790,2014-10-18,Huairou,88.6667,147.1667,9.875,47.4583,1050.0,77.4583,14.5375,1007.5875,6.0583,0.0,1.3625,WNW
1791,2014-10-19,Changping,271.4792,326.875,12.4167,124.7292,2675.0,29.9167,16.1542,1005.5542,10.5083,0.0,0.975,NNW
1792,2014-10-19,Dongsi,239.2083,328.4167,16.125,124.4167,2637.5,33.0417,16.5375,1010.4,12.2083,0.0,1.275,SSW
1793,2014-10-19,Huairou,205.9167,287.0833,17.4167,70.0833,2095.8333,42.3333,15.9625,1005.7917,10.9375,0.0,1.2292,WNW
1794,2014-10-20,Changping,252.4583,277.5,10.2317,99.2783,2261.8333,13.7264,16.0583,1009.4333,11.3667,0.0,1.275,ESE
1795,2014-10-20,Dongsi,184.75,205.2917,5.2083,81.375,1658.3333,25.2708,15.1083,1014.4708,12.25,0.0,1.2583,ESE
1796,2014-10-20,Huairou,159.4583,200.4167,4.2083,51.2083,1456.25,46.625,15.7625,1009.575,11.4167,0.0,1.425,WNW
1797,2014-10-21,Changping,43.625,45.875,12.3517,64.3883,1292.3333,30.0652,12.7333,1015.2333,-1.2458,0.0,1.75,E
1798,2014-10-21,Dongsi,20.9583,49.4167,22.5833,56.125,1329.1667,19.3958,11.8958,1020.4417,-0.7583,0.0,1.3083,S
1799,2014-10-21,Huairou,18.6458,73.8333,17.9583,60.0,1291.6667,11.5833,11.3,1015.5833,0.4458,0.0,1.45,SSW
1800,2014-10-22,Changping,74.4583,125.625,8.5417,72.9583,1341.6667,7.4167,10.1458,1013.1583,2.6833,0.0,1.4917,NNW
1801,2014-10-22,Dongsi,60.1667,141.8333,13.1667,71.0833,1379.1667,5.0,10.8542,1018.1208,5.2333,0.0,1.2417,E
1802,2014-10-22,Huairou,55.1875,105.0,8.4583,56.125,1216.6667,4.8333,9.6292,1013.4417,4.2583,0.0,1.0167,E
1803,2014-10-23,Changping,134.5417,169.625,5.9167,64.0417,1354.1667,20.375,12.7667,1005.9125,7.1875,0.0,1.1792,NW
1804,2014-10-23,Dongsi,114.5833,186.8333,17.4583,93.125,1800.0,5.9583,12.3542,1010.7792,7.925,0.0,0.8875,E
1805,2014-10-23,Huairou,109.375,155.6667,11.25,56.5,1491.6667,20.6667,12.3,1006.0083,7.9042,0.0,0.8708,WNW
1806,2014-10-24,Changping,214.7708,214.7708,7.4583,63.4167,1768.75,44.8333,12.8208,1002.475,8.4833,0.0,1.2792,NNW
1807,2014-10-24,Dongsi,215.5833,292.1667,14.5833,106.8333,2600.0,20.25,12.2167,1007.3208,10.0958,0.0,0.6458,ESE
1808,2014-10-24,Huairou,210.4167,210.8333,8.7083,38.2083,1762.5,46.7083,11.9917,1002.5958,9.15,0.0,1.1333,WNW
1809,2014-10-25,Changping,279.8333,279.8333,5.5,66.0417,2241.6667,37.75,13.6208,1002.7042,9.9125,0.0,1.0083,NNW
1810,2014-10-25,Dongsi,322.3333,357.25,9.2917,109.0417,2812.5,26.5417,13.5833,1007.525,11.6458,0.0,0.8458,ESE
1811,2014-10-25,Huairou,261.6667,261.6667,5.375,44.7917,2070.8333,52.5,12.9375,1002.8333,10.4125,0.0,1.1625,WNW
1812,2014-10-26,Changping,48.7917,48.7917,2.375,34.125,712.5,25.0833,14.1167,1015.9042,-7.0125,0.0,2.225,NNW
1813,2014-10-26,Dongsi,94.75,94.75,2.5833,48.7083,966.6667,36.375,13.5667,1020.6458,-3.875,0.0,2.3375,ENE
1814,2014-10-26,Huairou,54.0625,54.5625,2.4167,16.4792,545.8333,59.625,13.8583,1016.0958,-8.9708,0.0,4.7333,NE
1815,2014-10-27,Changping,30.9583,63.7083,8.2083,56.25,762.5,9.7292,8.8375,1022.2458,-6.6417,0.0,1.4708,E
1816,2014-10-27,Dongsi,21.3333,54.0,11.6667,53.125,725.0,23.9583,9.3292,1027.3292,-4.9125,0.0,1.6042,E
1817,2014-10-27,Huairou,27.0833,27.0833,10.75,42.2917,766.6667,32.3333,8.0292,1022.6792,-7.6,0.0,1.5417,WNW
1818,2014-10-28,Changping,68.3333,116.75,7.4167,76.1667,1183.3333,5.0417,8.9,1017.8125,0.8167,0.0,1.0833,NW
1819,2014-10-28,Dongsi,55.375,90.5417,15.0833,60.875,1012.5,19.125,9.3583,1022.8,2.8625,0.0,1.0792,E
1820,2014-10-28,Huairou,62.25,91.6667,9.875,60.3333,1062.5,14.2917,7.8625,1018.0417,1.8417,0.0,1.0833,WNW
1821,2014-10-29,Changping,92.0625,132.3542,8.0625,71.5,1089.5833,19.75,10.8958,1014.9708,2.9042,0.0,1.1083,NNW
1822,2014-10-29,Dongsi,98.6667,170.3333,21.5417,94.6667,1387.5,15.625,10.7167,1019.9167,5.5458,0.0,0.775,NE
1823,2014-10-29,Huairou,84.0,109.75,9.9167,50.2083,987.5,42.1875,10.1875,1015.1167,3.5792,0.0,1.0375,WNW
1824,2014-10-30,Changping,154.375,169.625,6.875,81.875,1654.1667,7.0417,11.85,1013.675,7.275,0.0875,0.7625,NNW
1825,2014-10-30,Dongsi,142.2917,204.25,32.75,111.7083,1850.0,9.5417,12.2667,1018.5458,7.6708,0.0,0.7542,ENE
1826,2014-10-30,Huairou,130.5833,145.5417,11.7917,54.0417,1350.0,31.3333,11.6833,1013.7333,7.2458,0.0125,0.8875,WNW
1827,2014-10-31,Changping,144.0833,152.1667,9.75,77.9167,2412.5,7.75,12.7542,1010.5417,8.5792,0.0083,0.9875,E
1828,2014-10-31,Dongsi,151.7083,170.5417,17.1667,92.2917,2179.1667,9.5833,12.7542,1016.3625,9.5708,0.0,0.9417,ESE
1829,2014-10-31,Huairou,127.1667,136.4167,9.0,61.875,2370.8333,17.7083,11.8167,1011.4667,9.0583,0.0,0.8708,WNW
1830,2014-11-01,Changping,26.375,46.0417,8.25,40.625,670.8333,24.4583,12.1792,1011.4167,-2.2125,0.0,2.15,WNW
1831,2014-11-01,Dongsi,59.5833,79.2917,7.8333,48.125,1125.0,26.375,11.5,1014.9583,-0.9667,0.0,2.3,NW
1832,2014-11-01,Huairou,54.75,60.1667,2.125,36.0417,1200.0,30.875,10.4667,1009.9167,0.0542,0.0,1.7375,WNW
1833,2014-11-02,Changping,9.7875,38.25,3.4833,26.0083,350.0,40.9708,10.25,1015.2917,-11.1333,0.0,2.7792,W
1834,2014-11-02,Dongsi,3.5583,22.3833,5.7875,19.5667,287.5,46.3375,10.125,1017.875,-10.025,0.0,3.1667,NW
1835,2014-11-02,Huairou,4.7021,9.2542,2.0,10.1917,137.5,63.4354,10.4083,1010.5,-10.8917,0.0,2.9958,NW
1836,2014-11-03,Changping,17.9792,45.2917,6.8958,28.9167,570.8333,41.625,11.0,1013.0625,-6.3542,0.0,1.5792,NE
1837,2014-11-03,Dongsi,21.6958,60.4167,6.2917,47.625,875.0,28.125,10.125,1015.625,-4.1042,0.0,1.5083,W
1838,2014-11-03,Huairou,16.5292,33.3,3.625,30.8833,475.0,32.2875,8.1458,1008.4917,-4.7292,0.0,1.5083,ESE
1839,2014-11-04,Changping,78.5417,114.2708,12.0625,54.1042,1160.4167,42.5833,8.6792,1013.55,-2.5833,0.0,1.3667,NNW
1840,2014-11-04,Dongsi,100.75,166.0833,28.5,81.7083,1604.1667,16.75,7.4167,1011.5833,0.45,0.0,0.9333,E
1841,2014-11-04,Huairou,81.625,115.0,21.2083,43.4583,1116.6667,38.7083,7.2708,1007.5958,-0.8292,0.0,0.9208,NW
1842,2014-11-05,Changping,51.4583,78.3333,7.7917,31.5417,887.5,39.5,12.2583,1012.4167,-6.2583,0.0,2.7292,NW
1843,2014-11-05,Dongsi,59.625,88.8333,11.9583,49.6667,1170.8333,35.5,11.2083,1013.0417,-4.05,0.0,2.1417,WNW
1844,2014-11-05,Huairou,78.5833,85.5,5.9167,29.2917,975.0,45.5833,10.5542,1006.875,-3.4417,0.0,1.2583,E
1845,2014-11-06,Changping,8.9583,16.25,3.0417,9.25,291.6667,58.3333,8.5833,1009.1667,-11.7917,0.0,1.9,N
1846,2014-11-06,Dongsi,7.5833,25.375,3.4167,24.0417,387.5,44.3333,8.2083,1025.5417,-8.4542,0.0,2.1417,ENE
1847,2014-11-06,Huairou,5.9167,14.5417,2.0,12.9167,275.0,57.7083,7.6042,1004.375,-12.0292,0.0,1.9167,NE
1848,2014-11-07,Changping,39.4583,66.1667,14.1667,43.4583,1329.1667,17.0833,4.4083,1016.7083,-7.8417,0.0,1.025,N
1849,2014-11-07,Dongsi,34.8333,70.875,14.5833,40.75,1304.1667,20.7917,5.125,1026.5417,-3.3333,0.0,1.2333,WSW
1850,2014-11-07,Huairou,27.625,43.5833,9.3333,31.875,883.3333,22.6667,3.0417,1008.25,-6.1042,0.0,0.6792,NW
1851,2014-11-08,Changping,69.9583,90.375,14.5417,45.2917,1541.6667,30.375,5.1708,1015.0417,-3.6292,0.0,1.2208,NNW
1852,2014-11-08,Dongsi,59.875,88.75,13.125,54.0,1429.1667,25.3333,5.1667,1023.4583,-1.2125,0.0,1.0167,E
1853,2014-11-08,Huairou,49.6667,62.5833,6.2917,35.9167,1125.0,29.0417,4.2125,1007.0417,-2.8333,0.0,0.7542,NW
1854,2014-11-09,Changping,65.8333,82.8333,6.9583,49.8333,1558.3333,32.4167,6.8958,1011.875,-4.9917,0.0,1.2833,S
1855,2014-11-09,Dongsi,48.25,69.7917,6.5417,53.625,1025.0,31.9583,6.2958,1021.3125,-2.7292,0.0,1.075,W
1856,2014-11-09,Huairou,37.9583,45.9583,3.8333,31.375,737.5,36.5417,5.725,1006.2083,-4.8625,0.0,0.8625,NW
1857,2014-11-10,Changping,74.1667,95.5417,10.375,57.375,1808.3333,21.2917,7.2292,1015.0417,-4.5333,0.0,1.2208,NNE
1858,2014-11-10,Dongsi,62.5,89.4583,9.7083,70.7083,1291.6667,18.875,6.5,1017.5,-2.3083,0.0083,0.8083,E
1859,2014-11-10,Huairou,37.2917,49.0833,5.0417,35.1667,737.5,32.9167,6.1667,1007.0,-4.4958,0.0,0.7625,NW
1860,2014-11-11,Changping,27.25,81.3333,5.2083,20.1667,658.3333,42.2917,9.7583,1016.9167,-8.2833,0.0,4.0208,WNW
1861,2014-11-11,Dongsi,31.0417,76.9583,4.5,33.5417,900.0,39.3333,8.4583,1013.9583,-5.7708,0.0,3.1375,NW
1862,2014-11-11,Huairou,24.75,46.0,2.2083,20.3333,487.5,40.5833,7.1542,1008.0833,-6.2833,0.0,1.3542,NW
1863,2014-11-12,Changping,7.5,40.8333,2.8333,6.8333,262.5,63.1667,5.5333,1018.625,-18.5125,0.0,4.1208,WNW
1864,2014-11-12,Dongsi,3.75,56.8125,2.7083,9.0,270.8333,64.5625,5.5,1020.9583,-17.0,0.0,4.375,NW
1865,2014-11-12,Huairou,4.7083,22.875,2.0833,5.0833,175.0,75.0,5.2375,1009.9167,-18.6292,0.0,1.925,NW
1866,2014-11-13,Changping,18.75,39.3333,13.4583,33.5,683.3333,36.2083,6.1125,1020.75,-13.725,0.0,2.625,WNW
1867,2014-11-13,Dongsi,19.75,49.3333,7.7917,44.2083,1129.1667,29.0833,4.625,1020.75,-11.2542,0.0,1.3792,W
1868,2014-11-13,Huairou,23.75,41.2917,5.7083,35.0417,666.6667,34.5833,3.2458,1012.5,-12.2042,0.0,0.7917,E
1869,2014-11-14,Changping,27.0833,51.0,18.7083,44.6667,916.6667,25.5833,6.4167,1020.9542,-12.0208,0.0,1.475,NW
1870,2014-11-14,Dongsi,28.25,60.5,14.9167,58.0417,1191.6667,16.5,4.6667,1021.9167,-9.0542,0.0,1.1167,E
1871,2014-11-14,Huairou,28.2917,41.6667,8.9167,39.625,787.5,21.2917,3.1042,1012.2917,-11.1333,0.0,0.7333,WNW
1872,2014-11-15,Changping,93.7083,139.3333,34.25,79.0,1870.8333,7.3333,4.4875,1019.6917,-8.6083,0.0,1.1375,E
1873,2014-11-15,Dongsi,111.0417,193.5417,42.25,99.75,2741.6667,4.2083,4.2083,1023.875,-6.0125,0.0,0.9125,E
1874,2014-11-15,Huairou,77.9167,109.75,31.0833,71.8333,1308.3333,8.0417,3.6125,1013.5188,-9.2958,0.0,0.5896,NW
1875,2014-11-16,Changping,47.0,66.6667,16.125,46.0,1004.1667,30.0833,6.8458,1017.2042,-6.8125,0.0,2.9583,W
1876,2014-11-16,Dongsi,80.2083,119.6667,18.0833,55.125,1708.3333,28.625,5.9583,1021.7917,-5.025,0.0,2.2625,NW
1877,2014-11-16,Huairou,76.5833,95.0,24.75,58.875,1291.6667,28.3333,5.2083,1016.5833,-5.9958,0.0,0.7708,NW
1878,2014-11-17,Changping,22.2917,38.625,21.8333,35.3333,787.5,37.9167,6.5833,1017.2792,-10.1792,0.0,2.1667,WNW
1879,2014-11-17,Dongsi,17.4583,38.3333,12.9167,45.625,670.8333,36.2083,6.9583,1026.0,-9.1667,0.0,1.7083,NE
1880,2014-11-17,Huairou,20.25,29.8333,11.6667,32.25,666.6667,40.0417,4.125,1015.95,-8.8958,0.0,0.7417,NW
1881,2014-11-18,Changping,85.75,146.0417,39.125,80.5417,2579.1667,8.2083,5.2833,1017.0917,-7.5125,0.0,1.2167,E
1882,2014-11-18,Dongsi,58.6667,105.9583,33.75,77.625,1650.0,9.375,4.5167,1024.2875,-6.5542,0.0042,0.9042,E
1883,2014-11-18,Huairou,36.9167,53.9167,14.8333,42.9583,925.0,22.7917,3.7208,1018.6875,-7.6833,0.0,1.225,NW
1884,2014-11-19,Changping,185.7917,242.4167,42.5,105.625,2912.5,5.75,4.0458,1015.25,-4.2208,0.0,1.2125,NNW
1885,2014-11-19,Dongsi,230.7917,343.6667,57.7917,126.7917,3995.8333,3.8333,2.2917,1018.75,-2.1,0.0,0.9417,E
1886,2014-11-19,Huairou,142.6667,188.7917,34.75,88.25,2008.3333,4.5417,2.8,1019.0,-3.4083,0.0,1.0292,NNW
1887,2014-11-20,Changping,267.5833,335.8958,26.0625,118.5833,3179.1667,9.4167,3.8875,1016.9458,-1.3583,0.0,1.1792,NNW
1888,2014-11-20,Dongsi,270.7917,374.0,45.625,138.7917,3937.5,5.4167,2.1125,1013.5167,-0.95,0.0,0.9417,ESE
1889,2014-11-20,Huairou,255.375,298.7917,23.25,105.9583,2741.6667,5.125,3.0167,1012.3875,-0.2417,0.0,1.5292,NW
1890,2014-11-21,Changping,133.2083,182.625,22.9583,86.625,2529.1667,20.1667,5.7375,1019.9167,-8.8083,0.0,1.7208,NW
1891,2014-11-21,Dongsi,178.9792,242.2083,27.4167,108.6667,3133.3333,13.5,4.5833,1016.0833,-6.375,0.0,1.1792,ENE
1892,2014-11-21,Huairou,116.25,128.5417,14.9583,68.9167,1620.8333,22.375,5.3125,1007.2083,-6.7,0.0,1.7708,NW
1893,2014-11-22,Changping,32.7083,68.25,22.375,53.25,841.6667,25.7083,6.5083,1019.8333,-12.3667,0.0,1.4292,E
1894,2014-11-22,Dongsi,22.125,46.3542,15.375,51.2083,875.0,25.4375,4.6667,1021.7083,-10.5917,0.0,1.2208,E
1895,2014-11-22,Huairou,28.4583,41.9583,10.0417,41.5833,816.6667,32.5,4.6875,1011.8333,-10.8667,0.0,1.4375,E
1896,2014-11-23,Changping,122.7083,179.75,28.7917,90.125,2508.3333,2.875,4.2667,1018.8875,-4.5708,0.0,1.025,NNW
1897,2014-11-23,Dongsi,97.9167,148.0833,28.1667,83.5833,2612.5,2.6667,3.125,1021.125,0.2167,0.0,0.8583,E
1898,2014-11-23,Huairou,93.7917,124.1667,14.8333,65.0417,1625.0,5.5417,3.275,1015.1667,-0.925,0.0,1.3,NW
1899,2014-11-24,Changping,48.0833,77.875,22.2917,57.2083,1170.8333,21.1667,6.5417,1021.8625,-11.3,0.0,1.4958,N
1900,2014-11-24,Dongsi,57.3333,89.7917,14.375,70.1667,1675.0,15.3333,3.9167,1021.7917,-7.2833,0.0,1.4958,ENE
1901,2014-11-24,Huairou,62.25,73.0,9.5,51.9583,1233.3333,18.875,3.4833,1015.3917,-6.925,0.0,1.4417,NW
1902,2014-11-25,Changping,117.8333,158.5417,25.25,89.625,2483.3333,3.875,2.6083,1021.4583,-4.8208,0.0,1.0458,N
1903,2014-11-25,Dongsi,134.1667,192.7083,33.3333,87.25,2695.8333,8.9583,2.4583,1016.0,-1.2042,0.0,1.2833,E
1904,2014-11-25,Huairou,101.2917,129.2083,29.2917,77.0,2020.8333,5.9167,3.0,1012.75,-3.1458,0.0,1.1292,NW
1905,2014-11-26,Changping,231.3333,276.2917,37.5,115.1667,3595.8333,7.7083,4.5167,1020.4167,-0.975,0.0,1.05,NNW
1906,2014-11-26,Dongsi,222.9167,310.9167,40.4167,115.1667,3983.3333,4.5833,2.4583,1012.1667,-0.3458,0.0,1.125,E
1907,2014-11-26,Huairou,184.875,226.0833,32.1667,97.875,2487.5,2.7083,3.8708,1013.2917,0.0458,0.0,1.1,NW
1908,2014-11-27,Changping,63.9583,95.9167,11.3333,49.375,1279.1667,33.4167,5.5333,1015.3,-10.8708,0.0,1.4667,NNW
1909,2014-11-27,Dongsi,58.0833,97.6667,10.1667,56.125,1287.5,22.0,4.5417,1018.5833,-12.3625,0.0,1.9,NE
1910,2014-11-27,Huairou,45.4167,66.25,9.2083,39.4583,754.1667,36.4167,5.1792,1012.75,-13.2625,0.0,2.5458,NE
1911,2014-11-28,Changping,76.125,145.4167,25.125,71.75,1591.6667,8.1667,4.9875,1011.8292,-4.45,0.0,1.2208,NNW
1912,2014-11-28,Dongsi,67.5833,142.75,25.9167,64.6667,1750.0,15.2917,4.4167,1016.0,-4.85,0.0,1.1125,WSW
1913,2014-11-28,Huairou,63.5417,116.2917,19.625,53.4167,1541.6667,19.5417,3.3167,1008.6667,-5.4875,0.0,1.2458,NW
1914,2014-11-29,Changping,174.375,247.9167,21.7083,90.0833,2875.0,2.0,1.8333,1014.5083,-2.5042,0.0,0.9583,NNW
1915,2014-11-29,Dongsi,232.5417,346.375,26.75,88.8333,3970.8333,2.4583,1.875,1016.1667,0.3417,0.0208,1.0667,ENE
1916,2014-11-29,Huairou,157.2917,244.625,9.2917,71.6667,2533.3333,2.0,1.3083,1012.8792,-0.5208,0.0042,0.9792,NW
1917,2014-11-30,Changping,79.25,276.875,9.375,36.0417,1187.5,44.3333,2.6792,1021.0417,-15.8458,0.0,4.7625,WNW
1918,2014-11-30,Dongsi,70.7917,234.0833,10.875,38.625,1275.0,39.4167,2.8417,1019.0958,-13.7,0.0,4.45,NW
1919,2014-11-30,Huairou,91.5417,233.4583,4.2917,28.5417,1437.5,40.5417,2.375,1012.1167,-13.3417,0.0,4.6042,NW
1920,2014-12-01,Changping,13.75,75.9583,2.6667,20.2083,512.5,45.125,-4.275,1019.0208,-24.1208,0.0,4.2042,W
1921,2014-12-01,Dongsi,5.7708,77.0208,5.5833,17.3333,391.6667,50.25,-4.5417,1026.9167,-23.9542,0.0,4.8167,NW
1922,2014-12-01,Huairou,8.0,77.2917,2.625,4.8333,245.8333,59.1667,-4.1667,1018.3833,-23.7542,0.0,2.2625,N
1923,2014-12-02,Changping,33.375,50.375,24.1667,40.3333,958.3333,27.6667,-4.2542,1017.4542,-23.2958,0.0,2.1792,NNW
1924,2014-12-02,Dongsi,34.9583,63.7917,17.9583,44.4167,1158.3333,19.0833,-4.875,1023.3333,-21.2958,0.0,1.8167,W
1925,2014-12-02,Huairou,23.3333,30.9583,16.7708,32.2917,831.25,26.4375,-6.9875,1021.75,-20.8792,0.0,1.4292,NW
1926,2014-12-03,Changping,13.5417,46.4583,8.625,22.75,441.6667,43.7917,-2.7,1016.7083,-25.7375,0.0,3.9083,WNW
1927,2014-12-03,Dongsi,16.25,68.25,10.9583,25.125,712.5,38.3333,-3.25,1021.9167,-24.2708,0.0,3.825,NW
1928,2014-12-03,Huairou,11.5833,28.1667,4.125,10.75,404.1667,61.4167,-3.1458,1011.6667,-25.0958,0.0,4.8667,NW
1929,2014-12-04,Changping,10.875,35.125,7.2083,20.2083,354.1667,48.3333,-2.0625,1022.0417,-24.875,0.0,4.2625,WNW
1930,2014-12-04,Dongsi,4.9583,37.8333,9.7083,16.25,312.5,53.3333,-2.1667,1023.0,-24.6958,0.0,4.6375,NW
1931,2014-12-04,Huairou,4.1667,9.0833,2.3333,3.75,195.8333,73.7083,-2.4375,1012.75,-24.8792,0.0,5.0833,WNW
1932,2014-12-05,Changping,17.2917,39.9167,13.4792,30.125,637.5,41.6458,-1.6292,1024.7083,-22.6667,0.0,2.3792,WNW
1933,2014-12-05,Dongsi,25.3333,52.25,21.125,39.7917,791.6667,34.75,-2.25,1022.9167,-21.8333,0.0,2.0292,NNW
1934,2014-12-05,Huairou,22.5,33.125,13.1667,33.375,816.6667,38.7917,-4.7792,1014.1667,-21.4417,0.0,1.7,E
1935,2014-12-06,Changping,85.2708,123.7708,42.0833,69.5833,3002.0833,13.6875,-1.8083,1021.3333,-18.1708,0.0,1.225,E
1936,2014-12-06,Dongsi,45.6667,78.375,29.2917,64.5833,1454.1667,13.75,-2.1667,1021.875,-17.5708,0.0,1.3083,ESE
1937,2014-12-06,Huairou,45.4583,68.0417,25.6667,50.4167,1429.1667,22.7917,-2.5875,1017.75,-18.825,0.0,1.775,NW
1938,2014-12-07,Changping,53.7083,82.75,31.5833,51.1667,1425.0,20.8333,0.25,1018.0,-16.2417,0.0,2.5208,N
1939,2014-12-07,Dongsi,35.7917,68.4583,27.875,45.0833,1445.8333,25.75,0.375,1021.9583,-13.3583,0.0,2.4458,NW
1940,2014-12-07,Huairou,56.2917,74.3333,22.6667,40.5,1537.5,31.5417,-0.1667,1023.0,-14.1917,0.0,1.9292,NW
1941,2014-12-08,Changping,52.4583,71.7917,34.625,54.0,1141.6667,25.4583,-0.6708,1015.2083,-14.7542,0.0,1.6917,NNE
1942,2014-12-08,Dongsi,45.0,75.8333,26.2917,54.2083,1329.1667,22.9167,-1.1667,1029.2917,-14.3042,0.0,1.4167,NNE
1943,2014-12-08,Huairou,32.5833,44.9583,15.5833,39.9583,1054.1667,33.2083,-3.0208,1019.875,-14.9167,0.0,1.2833,NW
1944,2014-12-09,Changping,166.6667,205.75,66.1667,93.5833,3770.8333,3.4167,-3.1417,1015.25,-11.1458,0.0,1.0833,NNW
1945,2014-12-09,Dongsi,237.2083,346.6667,63.0833,108.3333,6066.6667,4.0833,-3.5833,1029.2917,-9.1875,0.0,1.2042,ENE
1946,2014-12-09,Huairou,124.4583,149.3958,54.1667,76.5833,3062.5,5.875,-3.7292,1016.625,-10.7292,0.0,1.1167,WNW
1947,2014-12-10,Changping,118.2917,206.1667,16.3333,56.2917,2054.1667,36.875,-0.1458,1018.7917,-13.3792,0.0,3.3667,WNW
1948,2014-12-10,Dongsi,103.625,237.2083,39.7083,56.25,2539.5833,31.3958,-0.4583,1023.2917,-13.7917,0.0,3.7792,NW
1949,2014-12-10,Huairou,135.1667,176.125,13.5833,59.0417,2591.6667,37.2083,-1.4,1016.4167,-11.2,0.0042,3.2125,NW
